Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2020 12 17 16 15 00     3.5     0.4   0.976   0.2   0.0   0.0  40.4  45.6   0.0 125 136   0  31  30  23   0  280.1   4.4  -4.8  0.0  0.0  0.0  26.24     0.8923    0.004  13.0   1.5 120.0    3.52    83.5      -1.0000       0.0000
2020 12 17 16 30 00     1.8     0.0   0.958   0.2   0.0   0.0  41.3  45.6   0.0 126 135   0  30  29  23   0  279.9   4.4  -4.8  0.0  0.0  0.0  26.23     0.8718    0.003  13.0   1.5 120.0    1.80    90.0      -1.0000       0.0000
2020 12 17 16 45 00     0.4    -0.3   0.945   0.2   0.0   0.0  41.3  45.6   0.0 126 135   0  30  29  23   0  279.9   4.4  -4.8  0.0  0.0  0.0  26.24     0.8615    0.002  13.0   1.5 120.0    0.50   126.9      -1.0000       0.0000
2020 12 17 17 00 00    -1.4     0.1   0.942   0.2   0.0   0.0  42.6  46.4   0.0 129 137   0  30  29  23   0  279.9   4.4  -5.2  0.0  0.0  0.0  26.25     0.8572    0.003  13.0   1.5 120.0    1.40   274.1      -1.0000       0.0000
2020 12 17 17 15 00     0.2     0.1   0.943   0.2   0.0   0.0  42.6  45.2   0.0 128 134   0  29  29  24   0  279.9   4.4  -5.2  0.0  0.0  0.0  26.28     0.8579    0.003  13.0   1.5 120.0    0.22    63.4      -1.0000       0.0000
2020 12 17 17 30 00    -1.2    -0.3   0.938   0.2   0.0   0.0  41.3  46.0   0.0 127 136   0  31  29  23   0  279.9   4.4  -5.2  0.0  0.0  0.0  26.29     0.8508    0.003  13.0   1.5 120.0    1.24   256.0      -1.0000       0.0000
2020 12 17 17 45 00     0.2    -0.1   0.933   0.2   0.0   0.0  40.9  44.7   0.0 125 133   0  30  29  23   0  279.9   4.4  -5.2  0.0  0.0  0.0  26.27     0.8449    0.003  13.0   1.5 120.0    0.22   116.6      -1.0000       0.0000
2020 12 17 18 00 00     0.0     0.0   0.933   0.2   0.0   0.0  40.9  44.7   0.0 126 133   0  31  29  23   0  279.9   4.4  -5.2  0.0  0.0  0.0  26.24     0.8477    0.003  12.8   1.5 120.0    0.00     0.0      -1.0000       0.0000
2020 12 17 18 15 00    -1.1    -0.5   0.927   0.2   0.0   0.0  42.6  44.7   0.0 129 134   0  30  30  23   0  279.9   4.4  -5.2  0.0  0.0  0.0  26.22     0.8417    0.002  12.8   1.5 120.0    1.21   245.6      -1.0000       0.0000
2020 12 17 18 30 00    -0.5    -0.1   0.929   0.2   0.0   0.0  41.3  45.2   0.0 126 134   0  30  29  23   0  279.9   4.4  -5.2  0.0  0.0  0.0  26.23     0.8425    0.002  13.0   1.5 120.0    0.51   258.7      -1.0000       0.0000
2020 12 17 18 45 00    -0.1     0.0   0.928   0.2   0.0   0.0  41.7  44.7   0.0 127 133   0  30  29  23   0  279.9   4.4  -5.2  0.0  0.0  0.0  26.20     0.8425    0.002  12.8   1.5 120.0    0.10   270.0      -1.0000       0.0000
2020 12 17 19 00 00    -0.2     0.3   0.927   0.2   0.0   0.0  41.7  44.3   0.0 127 132   0  30  29  23   0  279.9   4.4  -4.8  0.0  0.0  0.0  26.19     0.8425    0.002  12.6   1.5 120.0    0.36   326.3      -1.0000       0.0000
2020 12 17 19 15 00    -1.5     0.2   0.936   0.2   0.0   0.0  40.9  43.9   0.0 126 131   0  31  29  24   0  279.9   4.4  -5.2  0.0  0.0  0.0  26.18     0.8520    0.003  12.6   1.5 120.0    1.51   277.6      -1.0000       0.0000
2020 12 17 19 30 00    -1.5     0.0   0.930   0.2   0.0   0.0  41.7  44.3   0.0 127 132   0  30  29  23   0  279.9   4.4  -4.8  0.0  0.0  0.0  26.16     0.8453    0.003  12.6   1.5 120.0    1.50   270.0      -1.0000       0.0000
2020 12 17 19 45 00    -0.1     0.0   0.932   0.2   0.0   0.0  41.7  44.3   0.0 127 132   0  30  29  23   0  279.9   4.4  -4.8  0.0  0.0  0.0  26.15     0.8536    0.003  12.6   1.5 120.0    0.10   270.0      -1.0000       0.0000
2020 12 17 20 00 00     0.0     0.1   0.924   0.2   0.0   0.0  41.3  43.9   0.0 126 131   0  30  29  23   0  279.9   4.4  -4.8  0.0  0.0  0.0  26.14     0.8421    0.002  12.6   1.5 120.0    0.10     0.0      -1.0000       0.0000
2020 12 17 20 15 00     0.5    -0.1   0.916   0.2   0.0   0.0  40.9  43.9   0.0 125 131   0  30  29  23   0  279.9   4.4  -4.8  0.0  0.0  0.0  26.14     0.8334    0.003  12.6   1.5 120.0    0.51   101.3      -1.0000       0.0000
2020 12 17 20 30 00     1.8    -0.4   0.899   0.2   0.0   0.0  40.9  43.4   0.0 125 130   0  30  29  23   0  279.9   4.4  -4.8  0.0  0.0  0.0  26.11     0.8220    0.003  12.6   1.5 120.0    1.84   102.5      -1.0000       0.0000
2020 12 17 20 45 00     0.7    -0.6   0.895   0.2   0.0   0.0  40.4  43.9   0.0 124 131   0  30  29  23   0  279.9   4.4  -4.8  0.0  0.0  0.0  26.07     0.8164    0.002  12.6   1.5 120.0    0.92   130.6      -1.0000       0.0000
