Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2019 08 26 09 41 12    33.8    -1.8   1.111   0.2   0.0   0.0  30.5  24.9   0.0 103  88   0  32  30  32   0  254.3   2.8  -2.0  0.0  0.0  0.0  13.65     1.1316    0.003  12.6   1.5 120.0   33.85    93.0      -1.0000       0.0000
2019 08 26 09 56 12    34.3    -1.4   1.104   0.2   0.0   0.0  30.5  24.5   0.0 103  88   0  32  31  30   0  254.3   2.8  -2.0  0.0  0.0  0.0  13.58     1.1229    0.003  12.8   1.5 120.0   34.33    92.3      -1.0000       0.0000
2019 08 26 10 11 12    34.4    -1.8   1.093   0.2   0.0   0.0  30.1  25.4   0.0 103  89   0  33  30  30   0  254.1   2.8  -2.0  0.0  0.0  0.0  13.55     1.1138    0.003  12.8   1.5 120.0   34.45    93.0      -1.0000       0.0000
2019 08 26 10 26 12    34.7    -1.9   1.085   0.2   0.0   0.0  30.5  25.4   0.0 104  89   0  33  30  29   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.51     1.1079    0.002  12.8   1.5 120.0   34.75    93.1      -1.0000       0.0000
2019 08 26 10 41 12    35.1    -1.4   1.079   0.2   0.0   0.0  30.5  25.4   0.0 104  90   0  33  31  30   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.49     1.1004    0.003  13.2   1.5 120.0   35.13    92.3      -1.0000       0.0000
2019 08 26 10 56 12    35.1    -1.3   1.077   0.2   0.0   0.0  30.5  25.8   0.0 104  90   0  33  30  30   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.48     1.0936    0.003  13.0   1.5 120.0   35.12    92.1      -1.0000       0.0000
2019 08 26 11 11 12    35.3    -1.4   1.073   0.2   0.0   0.0  31.0  25.8   0.0 105  90   0  33  30  30   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.48     1.0861    0.003  13.4   1.5 120.0   35.33    92.3      -1.0000       0.0000
2019 08 26 11 26 12    35.5    -1.1   1.068   0.2   0.0   0.0  31.0  26.2   0.0 105  91   0  33  30  30   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.48     1.0770    0.003  13.0   1.5 120.0   35.52    91.8      -1.0000       0.0000
2019 08 26 11 41 12    35.8    -1.8   1.064   0.2   0.0   0.0  31.0  25.8   0.0 105  91   0  33  31  30   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.47     1.0735    0.003  12.8   1.5 120.0   35.85    92.9      -1.0000       0.0000
2019 08 26 11 56 12    35.4    -1.4   1.059   0.2   0.0   0.0  31.4  26.2   0.0 106  91   0  33  30  31   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.48     1.0632    0.003  13.2   1.5 120.0   35.43    92.3      -1.0000       0.0000
2019 08 26 12 11 12    35.7    -1.3   1.050   0.2   0.0   0.0  31.4  26.2   0.0 106  91   0  33  30  30   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.48     1.0600    0.003  13.4   1.5 120.0   35.72    92.1      -1.0000       0.0000
2019 08 26 12 26 12    36.4    -1.6   1.042   0.2   0.0   0.0  32.3  27.1   0.0 108  93   0  33  30  30   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.48     1.0458    0.003  13.8   1.5 120.0   36.44    92.5      -1.0000       0.0000
2019 08 26 12 41 12    35.8    -1.9   1.039   0.2   0.0   0.0  31.4  25.8   0.0 106  91   0  33  31  30   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.48     1.0363    0.003  13.0   1.5 120.0   35.85    93.0      -1.0000       0.0000
2019 08 26 12 56 12    36.1    -1.9   1.030   0.2   0.0   0.0  31.0  25.4   0.0 105  90   0  33  31  30   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.48     1.0252    0.003  12.8   1.5 120.0   36.15    93.0      -1.0000       0.0000
2019 08 26 13 11 12    36.5    -1.3   1.020   0.2   0.0   0.0  31.8  27.1   0.0 108  94   0  34  31  30   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.48     1.0232    0.003  13.0   1.5 120.0   36.52    92.0      -1.0000       0.0000
2019 08 26 13 26 12    36.8    -1.3   1.013   0.2   0.0   0.0  31.8  25.8   0.0 106  91   0  32  31  31   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.48     1.0141    0.002  13.8   1.5 120.0   36.82    92.0      -1.0000       0.0000
2019 08 26 13 41 12    37.0    -1.3   1.007   0.2   0.0   0.0  31.4  25.8   0.0 106  91   0  33  31  31   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.49     1.0050    0.003  13.8   1.5 120.0   37.02    92.0      -1.0000       0.0000
2019 08 26 13 56 12    38.0    -1.8   1.001   0.2   0.0   0.0  31.0  25.8   0.0 105  91   0  33  31  31   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.49     0.9967    0.003  13.8   1.5 120.0   38.04    92.7      -1.0000       0.0000
2019 08 26 14 11 12    37.6    -1.4   1.000   0.2   0.0   0.0  31.8  26.2   0.0 107  92   0  33  31  30   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.51     0.9952    0.003  13.8   1.5 120.0   37.63    92.1      -1.0000       0.0000
2019 08 26 14 26 12    40.1     0.3   0.991   0.2   0.0   0.0  33.1  29.2   0.0 110  99   0  33  31  31   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.51     0.9865    0.014  13.6   1.5 120.0   40.10    89.6      -1.0000       0.0000
2019 08 26 14 41 12    37.9    -1.9   0.993   0.2   0.0   0.0  31.0  26.2   0.0 106  91   0  34  30  30   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.52     0.9873    0.004  13.6   1.5 120.0   37.95    92.9      -1.0000       0.0000
2019 08 26 14 56 12    36.9    -1.9   0.993   0.2   0.0   0.0  31.0  25.8   0.0 106  91   0  34  31  30   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.52     0.9873    0.002  13.6   1.5 120.0   36.95    92.9      -1.0000       0.0000
2019 08 26 15 11 12    38.3    -1.4   0.983   0.2   0.0   0.0  31.4  25.8   0.0 106  91   0  33  31  30   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.53     0.9813    0.002  13.6   1.5 120.0   38.33    92.1      -1.0000       0.0000
2019 08 26 15 26 12    36.1    -2.1   0.984   0.2   0.0   0.0  31.4  21.5   0.0 107  92   0  34  42  30   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.54     0.9813    0.003  13.2   1.5 120.0   36.16    93.3      -1.0000       0.0000
2019 08 26 15 41 12    37.0    -1.2   0.982   0.2   0.0   0.0  31.0  25.8   0.0 105  91   0  33  31  30   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.53     0.9813    0.003  13.2   1.5 120.0   37.02    91.9      -1.0000       0.0000
2019 08 26 15 56 12    36.4    -1.2   0.978   0.2   0.0   0.0  30.1  24.9   0.0 104  89   0  34  31  30   0  254.2   2.8  -2.0  0.0  0.0  0.0  13.53     0.9742    0.002  12.8   1.5 120.0   36.42    91.9      -1.0000       0.0000
