Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2015 12 10 17 24 46    39.8     1.2   1.042   0.3   0.1   0.0  29.2  28.0   0.0 103 101   0  35  36  23   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.56     1.1741    0.002  12.8   1.5 120.0   39.82    88.3      -1.0000       0.0000
2015 12 10 17 29 46    31.2     1.4   1.042   0.3   0.1   0.0  28.8  28.4   0.0 102 101   0  35  35  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.57     1.1733    0.001  12.8   1.5 120.0   31.23    87.4      -1.0000       0.0000
2015 12 10 17 34 46    40.0     0.1   1.042   0.3   0.1   0.0  28.4  28.4   0.0 104 101   0  38  35  23   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.57     1.1741    0.002  12.6   1.5 120.0   40.00    89.9      -1.0000       0.0000
2015 12 10 17 39 46    42.1     1.6   1.039   0.3   0.1   0.0  29.2  28.0   0.0 103 101   0  35  36  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.57     1.1729    0.002  12.6   1.5 120.0   42.13    87.8      -1.0000       0.0000
2015 12 10 17 44 46    34.5     0.0   1.039   0.3   0.1   0.0  28.4  27.1   0.0 102  99   0  36  36  25   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.57     1.1729    0.002  12.6   1.5 120.0   34.50    90.0      -1.0000       0.0000
2015 12 10 17 49 46    27.0    -0.9   1.039   0.3   0.1   0.0  28.0  27.1   0.0 100  99   0  35  36  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.56     1.1725    0.003  12.6   1.5 120.0   27.01    91.9      -1.0000       0.0000
2015 12 10 17 54 46    27.7     0.9   1.037   0.3   0.1   0.0  27.5  27.5   0.0 100 100   0  36  36  25   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.56     1.1689    0.003  12.6   1.5 120.0   27.71    88.1      -1.0000       0.0000
2015 12 10 17 59 46    31.1     0.4   1.038   0.3   0.1   0.0  28.4  27.5   0.0 101 101   0  35  37  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.56     1.1705    0.003  12.6   1.5 120.0   31.10    89.3      -1.0000       0.0000
2015 12 10 18 04 46    34.3    -1.9   1.038   0.3   0.1   0.0  29.7  28.0   0.0 103 101   0  34  36  25   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.56     1.1693    0.003  12.6   1.5 120.0   34.35    93.2      -1.0000       0.0000
2015 12 10 18 09 46    45.0     1.2   1.034   0.3   0.1   0.0  29.7  28.4   0.0 105 102   0  36  36  23   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.56     1.1670    0.002  12.6   1.5 120.0   45.02    88.5      -1.0000       0.0000
2015 12 10 18 14 46    42.1     0.5   1.033   0.3   0.1   0.0  28.8  27.1   0.0 104 102   0  37  39  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.56     1.1654    0.003  12.6   1.5 120.0   42.10    89.3      -1.0000       0.0000
2015 12 10 18 19 46    38.3    -1.0   1.033   0.3   0.1   0.0  30.1  27.1   0.0 105 100   0  35  37  23   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.56     1.1642    0.003  12.6   1.5 120.0   38.31    91.5      -1.0000       0.0000
2015 12 10 18 24 46    44.4     2.2   1.032   0.3   0.1   0.0  29.2  28.4   0.0 104 102   0  36  36  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.55     1.1634    0.003  12.6   1.5 120.0   44.45    87.2      -1.0000       0.0000
2015 12 10 18 29 46    36.2    -1.9   1.029   0.3   0.1   0.0  27.5  28.0   0.0 106 100   0  42  35  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.54     1.1622    0.003  12.6   1.5 120.0   36.25    93.0      -1.0000       0.0000
2015 12 10 18 34 46    34.8     0.0   1.031   0.3   0.1   0.0  28.8  27.5   0.0 103 100   0  36  36  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.54     1.1622    0.003  12.6   1.5 120.0   34.80    90.0      -1.0000       0.0000
2015 12 10 18 39 46    37.9    -0.5   1.031   0.3   0.1   0.0  29.2  27.5   0.0 104 101   0  36  37  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.53     1.1618    0.002  12.6   1.5 120.0   37.90    90.8      -1.0000       0.0000
2015 12 10 18 44 46    36.1    -0.1   1.030   0.3   0.1   0.0  29.2  28.4   0.0 104 101   0  36  35  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.52     1.1614    0.002  12.6   1.5 120.0   36.10    90.2      -1.0000       0.0000
2015 12 10 18 49 46    25.7     0.3   1.031   0.4   0.1   0.0  27.1  26.2   0.0 100  99   0  37  38  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.53     1.1630    0.003  12.6   1.5 120.0   25.70    89.3      -1.0000       0.0000
2015 12 10 18 54 46    34.9    -1.3   1.030   0.3   0.1   0.0  28.0  27.5   0.0 103 100   0  38  36  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.52     1.1630    0.003  12.6   1.5 120.0   34.92    92.1      -1.0000       0.0000
2015 12 10 18 59 46    48.3     3.4   1.028   0.3   0.1   0.0  31.8  30.5   0.0 110 105   0  36  34  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.51     1.1610    0.002  12.6   1.5 120.0   48.42    86.0      -1.0000       0.0000
2015 12 10 19 04 46    26.4    -0.7   1.030   0.3   0.1   0.0  27.5  28.0   0.0 101  98   0  37  33  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.50     1.1630    0.003  12.6   1.5 120.0   26.41    91.5      -1.0000       0.0000
2015 12 10 19 09 46    26.0    -2.1   1.030   0.3   0.1   0.0  28.8  27.1   0.0 102  98   0  35  35  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.50     1.1638    0.003  12.6   1.5 120.0   26.08    94.6      -1.0000       0.0000
2015 12 10 19 14 46    31.0     0.9   1.031   0.3   0.1   0.0  28.0  27.5   0.0 102 100   0  37  36  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.50     1.1654    0.002  12.6   1.5 120.0   31.01    88.3      -1.0000       0.0000
2015 12 10 19 19 46    35.6    -2.3   1.032   0.3   0.1   0.0  28.4  27.5   0.0 104  99   0  38  35  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.50     1.1662    0.002  12.6   1.5 120.0   35.67    93.7      -1.0000       0.0000
2015 12 10 19 24 46    37.7    -2.5   1.032   0.3   0.1   0.0  29.2  27.5   0.0 104 100   0  36  36  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.49     1.1674    0.002  12.6   1.5 120.0   37.78    93.8      -1.0000       0.0000
2015 12 10 19 29 46    29.4    -1.2   1.032   0.3   0.1   0.0  28.4  28.0   0.0 103 100   0  37  35  23   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.49     1.1674    0.002  12.6   1.5 120.0   29.42    92.3      -1.0000       0.0000
2015 12 10 19 34 46    32.4    -1.3   1.033   0.3   0.1   0.0  28.8  27.1   0.0 103 100   0  36  37  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.49     1.1674    0.002  12.6   1.5 120.0   32.43    92.3      -1.0000       0.0000
2015 12 10 19 39 46    37.5    -0.2   1.033   0.3   0.1   0.0  28.8  28.4   0.0 104 102   0  37  36  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.48     1.1701    0.003  12.6   1.5 120.0   37.50    90.3      -1.0000       0.0000
