Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2019 08 04 06 10 27    30.4    -3.0   1.146   0.2   0.0   0.0  28.0  22.8   0.0  98  84   0  33  31  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.65     1.2542    0.002  12.2   1.5 119.5   30.55    95.6      -1.0000       0.0000
2019 08 04 06 12 27    28.7    -5.0   1.146   0.3   0.1   0.0  28.4  23.6   0.0  99  85   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.65     1.2554    0.002  12.2   1.5 119.5   29.13    99.9      -1.0000       0.0000
2019 08 04 06 14 27    28.1    -4.4   1.147   0.2   0.0   0.0  28.4  23.6   0.0  99  85   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.65     1.2558    0.003  12.2   1.5 119.5   28.44    98.9      -1.0000       0.0000
2019 08 04 06 16 27    28.3    -4.2   1.148   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.64     1.2562    0.003  12.2   1.5 119.5   28.61    98.4      -1.0000       0.0000
2019 08 04 06 18 27    28.1    -4.5   1.148   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.64     1.2562    0.003  12.2   1.5 119.5   28.46    99.1      -1.0000       0.0000
2019 08 04 06 20 27    27.7    -3.8   1.148   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.63     1.2577    0.003  12.2   1.5 119.5   27.96    97.8      -1.0000       0.0000
2019 08 04 06 22 27    29.1    -3.7   1.147   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.63     1.2589    0.003  12.2   1.5 119.5   29.33    97.2      -1.0000       0.0000
2019 08 04 06 24 27    27.2    -4.5   1.143   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.63     1.2609    0.003  12.2   1.5 119.5   27.57    99.4      -1.0000       0.0000
2019 08 04 06 26 27    25.6    -4.1   1.149   0.3   0.1   0.0  28.4  23.2   0.0  98  84   0  32  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.63     1.2633    0.003  12.2   1.5 119.5   25.93    99.1      -1.0000       0.0000
2019 08 04 06 28 27    25.5    -5.6   1.147   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.63     1.2629    0.003  12.2   1.5 119.5   26.11   102.4      -1.0000       0.0000
2019 08 04 06 30 27    26.1    -4.7   1.148   0.3   0.1   0.0  28.4  23.2   0.0  98  84   0  32  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.62     1.2653    0.002  12.2   1.5 119.5   26.52   100.2      -1.0000       0.0000
2019 08 04 06 32 27    26.2    -4.3   1.149   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.62     1.2657    0.002  12.2   1.5 119.5   26.55    99.3      -1.0000       0.0000
2019 08 04 06 34 27    22.9    -4.8   1.137   0.3   0.1   0.0  28.0  22.8   0.0  98  83   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.62     1.2657    0.002  12.2   1.5 119.5   23.40   101.8      -1.0000       0.0000
2019 08 04 06 36 27    22.0    -5.7   1.149   0.3   0.1   0.0  28.4  22.8   0.0  98  83   0  32  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.62     1.2664    0.002  12.2   1.5 119.5   22.73   104.5      -1.0000       0.0000
2019 08 04 06 38 27    20.5    -6.6   1.152   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.62     1.2664    0.001  12.2   1.5 119.5   21.54   107.8      -1.0000       0.0000
2019 08 04 06 40 27    21.2    -6.9   1.150   0.2   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.62     1.2657    0.002  12.2   1.5 119.5   22.29   108.0      -1.0000       0.0000
2019 08 04 06 42 27    24.8    -5.1   1.149   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.62     1.2653    0.003  12.2   1.5 119.5   25.32   101.6      -1.0000       0.0000
2019 08 04 06 44 27    25.4    -4.9   1.150   0.3   0.1   0.0  28.0  22.8   0.0  98  83   0  33  30  29   0  254.7   3.2  -2.0  0.0  0.0  0.0  12.61     1.2657    0.002  12.2   1.5 119.5   25.87   100.9      -1.0000       0.0000
2019 08 04 06 46 27    27.7    -5.8   1.151   0.2   0.0   0.0  28.8  23.2   0.0  99  84   0  32  30  31   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.60     1.2641    0.003  12.2   1.5 119.5   28.30   101.8      -1.0000       0.0000
2019 08 04 06 48 27    25.8    -5.5   1.149   0.2   0.1   0.0  28.4  23.2   0.0  98  84   0  32  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.60     1.2613    0.003  12.2   1.5 119.5   26.38   102.0      -1.0000       0.0000
2019 08 04 06 50 27    30.3    -3.9   1.147   0.2   0.1   0.0  27.5  23.2   0.0  98  84   0  34  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.60     1.2597    0.004  12.2   1.5 119.5   30.55    97.3      -1.0000       0.0000
2019 08 04 06 52 27    30.2    -4.1   1.148   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  30   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.60     1.2593    0.003  12.2   1.5 119.5   30.48    97.7      -1.0000       0.0000
2019 08 04 06 54 27    27.6    -5.6   1.147   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.59     1.2585    0.003  12.2   1.5 119.5   28.16   101.5      -1.0000       0.0000
2019 08 04 06 56 27    30.3    -3.7   1.146   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  29   0  254.7   3.2  -2.0  0.0  0.0  0.0  12.59     1.2581    0.003  12.2   1.5 119.5   30.53    97.0      -1.0000       0.0000
2019 08 04 06 58 27    30.8    -3.3   1.147   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.59     1.2581    0.003  12.2   1.5 119.5   30.98    96.1      -1.0000       0.0000
2019 08 04 07 00 27    30.1    -4.4   1.146   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.59     1.2581    0.003  12.2   1.5 119.5   30.42    98.3      -1.0000       0.0000
2019 08 04 07 02 27    31.2    -4.7   1.144   0.3   0.1   0.0  28.8  23.2   0.0  99  84   0  32  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.59     1.2573    0.003  12.2   1.5 119.5   31.55    98.6      -1.0000       0.0000
2019 08 04 07 04 27    31.5    -3.1   1.145   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.58     1.2558    0.003  12.2   1.5 119.5   31.65    95.6      -1.0000       0.0000
2019 08 04 07 06 27    32.3    -3.2   1.145   0.3   0.1   0.0  28.8  23.2   0.0  99  84   0  32  30  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.58     1.2562    0.003  12.2   1.5 119.5   32.46    95.7      -1.0000       0.0000
2019 08 04 07 08 27    28.9    -4.5   1.143   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  28   0  254.7   3.2  -2.0  0.0  0.0  0.0  12.58     1.2558    0.003  12.2   1.5 119.5   29.25    98.9      -1.0000       0.0000
2019 08 04 07 10 27    30.5    -3.1   1.145   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  30   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.58     1.2566    0.003  12.2   1.5 119.5   30.66    95.8      -1.0000       0.0000
2019 08 04 07 12 27    31.0    -3.8   1.144   0.3   0.1   0.0  28.8  23.2   0.0  99  84   0  32  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.57     1.2570    0.003  12.2   1.5 119.5   31.23    97.0      -1.0000       0.0000
2019 08 04 07 14 27    29.4    -3.6   1.143   0.3   0.1   0.0  28.8  23.2   0.0  99  84   0  32  30  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.58     1.2566    0.003  12.2   1.5 119.5   29.62    97.0      -1.0000       0.0000
2019 08 04 07 16 27    30.6    -4.0   1.143   0.2   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.58     1.2550    0.002  12.2   1.5 119.5   30.86    97.4      -1.0000       0.0000
2019 08 04 07 18 27    31.5    -2.7   1.141   0.3   0.1   0.0  28.8  23.2   0.0  99  84   0  32  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.58     1.2546    0.002  12.2   1.5 119.5   31.62    94.9      -1.0000       0.0000
2019 08 04 07 20 27    31.3    -3.4   1.139   0.3   0.1   0.0  28.8  23.6   0.0  99  85   0  32  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.57     1.2538    0.002  12.2   1.5 119.5   31.48    96.2      -1.0000       0.0000
2019 08 04 07 22 27    30.7    -4.2   1.139   0.3   0.1   0.0  28.4  23.6   0.0  99  84   0  33  29  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.57     1.2534    0.002  12.2   1.5 119.5   30.99    97.8      -1.0000       0.0000
2019 08 04 07 24 27    33.0    -2.6   1.137   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.56     1.2502    0.003  12.2   1.5 119.5   33.10    94.5      -1.0000       0.0000
2019 08 04 07 26 27    31.5    -3.2   1.137   0.4   0.1   0.0  28.8  23.2   0.0  99  84   0  32  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.56     1.2506    0.003  12.2   1.5 119.5   31.66    95.8      -1.0000       0.0000
2019 08 04 07 28 27    33.0    -3.2   1.136   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.56     1.2486    0.002  12.2   1.5 119.5   33.15    95.5      -1.0000       0.0000
2019 08 04 07 30 27    32.8    -3.0   1.134   0.3   0.1   0.0  28.8  23.2   0.0  99  84   0  32  30  29   0  254.7   3.2  -2.0  0.0  0.0  0.0  12.56     1.2479    0.003  12.2   1.5 119.5   32.94    95.2      -1.0000       0.0000
2019 08 04 07 32 27    32.1    -3.3   1.135   0.3   0.1   0.0  28.8  23.2   0.0  99  84   0  32  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.55     1.2494    0.003  12.2   1.5 119.5   32.27    95.9      -1.0000       0.0000
2019 08 04 07 34 27    34.1    -3.0   1.135   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.55     1.2502    0.003  12.2   1.5 119.5   34.23    95.0      -1.0000       0.0000
2019 08 04 07 36 27    33.4    -2.0   1.134   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.56     1.2490    0.002  12.2   1.5 119.5   33.46    93.4      -1.0000       0.0000
2019 08 04 07 38 27    32.7    -3.4   1.132   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.54     1.2467    0.002  12.2   1.5 119.5   32.88    95.9      -1.0000       0.0000
2019 08 04 07 40 27    33.5    -2.8   1.133   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  30   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.54     1.2463    0.002  12.2   1.5 119.5   33.62    94.8      -1.0000       0.0000
2019 08 04 07 42 27    34.5    -3.6   1.131   0.3   0.1   0.0  28.8  23.6   0.0 100  86   0  33  31  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.54     1.2455    0.003  12.2   1.5 119.5   34.69    96.0      -1.0000       0.0000
2019 08 04 07 44 27    32.3    -4.3   1.127   0.3   0.1   0.0  29.2  24.1   0.0 101  86   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.53     1.2435    0.003  12.2   1.5 119.5   32.58    97.6      -1.0000       0.0000
2019 08 04 07 46 27    33.4    -2.5   1.126   0.3   0.1   0.0  28.4  22.8   0.0  99  84   0  33  31  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.53     1.2435    0.003  12.2   1.5 119.5   33.49    94.3      -1.0000       0.0000
2019 08 04 07 48 27    33.9    -3.2   1.124   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.53     1.2443    0.003  12.2   1.5 119.5   34.05    95.4      -1.0000       0.0000
2019 08 04 07 50 27    33.4    -3.2   1.125   0.3   0.1   0.0  28.8  23.2   0.0  99  84   0  32  30  30   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.52     1.2447    0.003  12.2   1.5 119.5   33.55    95.5      -1.0000       0.0000
2019 08 04 07 52 27    33.4    -3.0   1.120   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.52     1.2427    0.002  12.2   1.5 119.5   33.53    95.1      -1.0000       0.0000
2019 08 04 07 54 27    34.1    -3.3   1.119   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.52     1.2411    0.002  12.2   1.5 119.5   34.26    95.5      -1.0000       0.0000
2019 08 04 07 56 27    33.9    -2.8   1.118   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.51     1.2407    0.002  12.2   1.5 119.5   34.02    94.7      -1.0000       0.0000
2019 08 04 07 58 27    34.2    -3.1   1.116   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.51     1.2403    0.002  12.2   1.5 119.5   34.34    95.2      -1.0000       0.0000
2019 08 04 08 00 27    34.0    -3.8   1.116   0.3   0.1   0.0  28.8  23.2   0.0  99  84   0  32  30  30   0  254.7   3.2  -2.0  0.0  0.0  0.0  12.51     1.2388    0.003  12.2   1.5 119.5   34.21    96.4      -1.0000       0.0000
2019 08 04 08 02 27    32.7    -3.3   1.115   0.3   0.1   0.0  28.4  22.8   0.0  99  84   0  33  31  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.50     1.2376    0.003  12.2   1.5 119.5   32.87    95.8      -1.0000       0.0000
2019 08 04 08 04 27    33.8    -2.5   1.113   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  30   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.50     1.2356    0.002  12.2   1.5 119.5   33.89    94.2      -1.0000       0.0000
2019 08 04 08 06 27    32.4    -4.3   1.112   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  29   0  254.7   3.2  -2.0  0.0  0.0  0.0  12.49     1.2336    0.002  12.2   1.5 119.5   32.68    97.6      -1.0000       0.0000
2019 08 04 08 08 27    33.8    -2.6   1.108   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.7   3.2  -2.0  0.0  0.0  0.0  12.49     1.2324    0.003  12.2   1.5 119.5   33.90    94.4      -1.0000       0.0000
2019 08 04 08 10 27    34.5    -3.9   1.108   0.3   0.1   0.0  28.4  23.2   0.0  98  84   0  32  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.49     1.2301    0.002  12.2   1.5 119.5   34.72    96.4      -1.0000       0.0000
2019 08 04 08 12 27    33.7    -2.8   1.107   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  30   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.49     1.2297    0.002  12.2   1.5 119.5   33.82    94.7      -1.0000       0.0000
2019 08 04 08 14 27    34.8    -2.8   1.106   0.2   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.48     1.2289    0.001  12.2   1.5 119.5   34.91    94.6      -1.0000       0.0000
2019 08 04 08 16 27    34.8    -3.2   1.104   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.48     1.2277    0.002  12.2   1.5 119.5   34.95    95.3      -1.0000       0.0000
2019 08 04 08 18 27    34.0    -3.8   1.103   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  30   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.48     1.2257    0.003  12.2   1.5 119.5   34.21    96.4      -1.0000       0.0000
2019 08 04 08 20 27    34.1    -2.9   1.102   0.3   0.1   0.0  27.5  23.2   0.0  98  84   0  34  30  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.48     1.2233    0.003  12.2   1.5 119.5   34.22    94.9      -1.0000       0.0000
2019 08 04 08 22 27    35.0    -2.8   1.100   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.47     1.2214    0.003  12.2   1.5 119.5   35.11    94.6      -1.0000       0.0000
2019 08 04 08 24 27    35.0    -3.2   1.098   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.47     1.2198    0.003  12.2   1.5 119.5   35.15    95.2      -1.0000       0.0000
2019 08 04 08 26 27    33.5    -4.2   1.098   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.47     1.2206    0.003  12.2   1.5 119.5   33.76    97.1      -1.0000       0.0000
2019 08 04 08 28 27    34.2    -3.6   1.097   0.3   0.1   0.0  28.0  23.2   0.0  99  84   0  34  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.47     1.2194    0.003  12.2   1.5 119.5   34.39    96.0      -1.0000       0.0000
2019 08 04 08 30 27    34.9    -3.9   1.096   0.3   0.1   0.0  28.4  22.8   0.0  99  84   0  33  31  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.47     1.2194    0.003  12.2   1.5 119.5   35.12    96.4      -1.0000       0.0000
2019 08 04 08 32 27    35.6    -2.8   1.095   0.3   0.1   0.0  28.0  22.8   0.0  98  84   0  33  31  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.47     1.2198    0.003  12.2   1.5 119.5   35.71    94.5      -1.0000       0.0000
2019 08 04 08 34 27    34.9    -3.7   1.095   0.2   0.1   0.0  28.8  23.2   0.0  99  84   0  32  30  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.46     1.2190    0.003  12.2   1.5 119.5   35.10    96.1      -1.0000       0.0000
2019 08 04 08 36 27    34.9    -3.7   1.087   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.46     1.2154    0.002  12.2   1.5 119.5   35.10    96.1      -1.0000       0.0000
2019 08 04 08 38 27    35.3    -3.5   1.081   0.3   0.1   0.0  28.4  22.8   0.0  98  84   0  32  31  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.46     1.2142    0.003  12.2   1.5 119.5   35.47    95.7      -1.0000       0.0000
2019 08 04 08 40 27    34.1    -3.0   1.080   0.3   0.1   0.0  28.0  23.6   0.0  98  84   0  33  29  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.46     1.2107    0.003  12.2   1.5 119.5   34.23    95.0      -1.0000       0.0000
2019 08 04 08 42 27    35.6    -3.1   1.081   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.45     1.2111    0.003  12.2   1.5 119.5   35.73    95.0      -1.0000       0.0000
2019 08 04 08 44 27    34.9    -3.8   1.081   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.45     1.2111    0.003  12.2   1.5 119.5   35.11    96.2      -1.0000       0.0000
2019 08 04 08 46 27    35.4    -3.2   1.080   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.45     1.2087    0.003  12.2   1.5 119.5   35.54    95.2      -1.0000       0.0000
2019 08 04 08 48 27    35.5    -3.6   1.077   0.3   0.1   0.0  28.4  22.8   0.0  99  84   0  33  31  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.45     1.2044    0.002  12.2   1.5 119.5   35.68    95.8      -1.0000       0.0000
2019 08 04 08 50 27    36.0    -2.9   1.077   0.3   0.1   0.0  28.4  23.6   0.0  99  85   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.45     1.2044    0.003  12.2   1.5 119.5   36.12    94.6      -1.0000       0.0000
2019 08 04 08 52 27    36.2    -3.0   1.077   0.3   0.1   0.0  28.8  23.6   0.0  99  85   0  32  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.44     1.2059    0.003  12.2   1.5 119.5   36.32    94.7      -1.0000       0.0000
2019 08 04 08 54 27    36.7    -2.5   1.078   0.3   0.1   0.0  27.5  23.2   0.0  98  84   0  34  30  28   0  254.7   3.2  -2.0  0.0  0.0  0.0  12.44     1.2075    0.003  12.2   1.5 119.5   36.79    93.9      -1.0000       0.0000
2019 08 04 08 56 27    35.4    -3.8   1.077   0.3   0.1   0.0  28.4  22.8   0.0  99  84   0  33  31  29   0  254.7   3.2  -2.0  0.0  0.0  0.0  12.44     1.2055    0.003  12.2   1.5 119.5   35.60    96.1      -1.0000       0.0000
2019 08 04 08 58 27    35.0    -4.4   1.077   0.3   0.1   0.0  28.4  22.8   0.0  99  84   0  33  31  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.43     1.2055    0.003  12.2   1.5 119.5   35.28    97.2      -1.0000       0.0000
2019 08 04 09 00 27    36.1    -3.3   1.074   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  30   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.44     1.2040    0.002  12.2   1.5 119.5   36.25    95.2      -1.0000       0.0000
2019 08 04 09 02 27    34.9    -4.1   1.073   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  30   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.43     1.2055    0.003  12.2   1.5 119.5   35.14    96.7      -1.0000       0.0000
2019 08 04 09 04 27    35.7    -2.6   1.074   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.43     1.2028    0.002  12.2   1.5 119.5   35.79    94.2      -1.0000       0.0000
2019 08 04 09 06 27    35.4    -3.3   1.074   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.42     1.2032    0.002  12.2   1.5 119.5   35.55    95.3      -1.0000       0.0000
2019 08 04 09 08 27    36.0    -4.2   1.073   0.3   0.1   0.0  28.4  23.6   0.0  99  85   0  33  30  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.42     1.2028    0.002  12.2   1.5 119.5   36.24    96.7      -1.0000       0.0000
2019 08 04 09 10 27    36.1    -3.1   1.072   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  30   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.41     1.2016    0.003  12.2   1.5 119.5   36.23    94.9      -1.0000       0.0000
2019 08 04 09 12 27    35.3    -3.2   1.073   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  30   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.42     1.2012    0.003  12.2   1.5 119.5   35.44    95.2      -1.0000       0.0000
2019 08 04 09 14 27    35.5    -3.3   1.073   0.3   0.1   0.0  28.0  22.8   0.0  98  84   0  33  31  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.41     1.2008    0.003  12.2   1.5 119.5   35.65    95.3      -1.0000       0.0000
2019 08 04 09 16 27    35.8    -2.8   1.075   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.41     1.2055    0.003  12.2   1.5 119.5   35.91    94.5      -1.0000       0.0000
2019 08 04 09 18 27    35.3    -3.1   1.073   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  30   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.41     1.2004    0.004  12.2   1.5 119.5   35.44    95.0      -1.0000       0.0000
2019 08 04 09 20 27    36.1    -3.1   1.067   0.3   0.1   0.0  28.0  23.2   0.0  99  85   0  34  31  30   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.41     1.1957    0.003  12.2   1.5 119.5   36.23    94.9      -1.0000       0.0000
2019 08 04 09 22 27    36.8    -3.0   1.064   0.3   0.1   0.0  28.4  23.2   0.0  99  85   0  33  31  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.41     1.1909    0.002  12.2   1.5 119.5   36.92    94.7      -1.0000       0.0000
2019 08 04 09 24 27    36.4    -2.8   1.066   0.3   0.1   0.0  28.4  23.2   0.0  99  84   0  33  30  30   0  254.7   3.2  -2.0  0.0  0.0  0.0  12.41     1.1921    0.003  12.2   1.5 119.5   36.51    94.4      -1.0000       0.0000
2019 08 04 09 26 27    35.5    -3.9   1.067   0.3   0.1   0.0  28.0  22.8   0.0  98  84   0  33  31  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.41     1.1929    0.003  12.2   1.5 119.5   35.71    96.3      -1.0000       0.0000
2019 08 04 09 28 27    37.5    -3.7   1.065   0.3   0.1   0.0  28.0  23.2   0.0  98  84   0  33  30  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.41     1.1909    0.001  12.2   1.5 119.5   37.68    95.6      -1.0000       0.0000
2019 08 04 09 30 27    37.2    -3.2   1.056   0.3   0.1   0.0  27.5  23.2   0.0  98  84   0  34  30  30   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.41     1.1842    0.004  12.2   1.5 119.5   37.34    94.9      -1.0000       0.0000
2019 08 04 09 32 27    36.5    -3.5   1.056   0.3   0.1   0.0  28.4  23.2   0.0  98  84   0  32  30  29   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.40     1.1846    0.004  12.2   1.5 119.5   36.67    95.5      -1.0000       0.0000
2019 08 04 09 34 27    35.7    -3.3   1.062   0.3   0.1   0.0  27.5  22.8   0.0  98  84   0  34  31  28   0  254.8   3.2  -2.0  0.0  0.0  0.0  12.41     1.1889    0.003  12.2   1.5 119.5   35.85    95.3      -1.0000       0.0000
