Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2016 01 06 08 03 59    72.2    10.0   1.175   0.3   0.1   0.0  32.3  31.8   0.0 107 105   0  32  31  23   0  269.4   2.8  -2.4  0.0  0.0  0.0  24.74     1.3113    0.002  12.8   1.5 119.5   72.89    82.1      -1.0000       0.0000
2016 01 06 08 08 59    69.8     8.5   1.175   0.3   0.1   0.0  32.3  31.8   0.0 107 104   0  32  30  24   0  269.6   2.8  -2.4  0.0  0.0  0.0  24.73     1.3117    0.002  12.8   1.5 119.5   70.32    83.1      -1.0000       0.0000
2016 01 06 08 13 59    72.8     8.8   1.175   0.3   0.1   0.0  33.1  31.4   0.0 108 104   0  31  31  24   0  269.5   2.8  -2.4  0.0  0.0  0.0  24.72     1.3113    0.003  12.8   1.5 119.5   73.33    83.1      -1.0000       0.0000
2016 01 06 08 18 59    74.3     9.2   1.174   0.3   0.1   0.0  32.7  31.4   0.0 107 104   0  31  31  24   0  269.6   2.8  -2.4  0.0  0.0  0.0  24.72     1.3093    0.003  12.6   1.5 119.5   74.87    82.9      -1.0000       0.0000
2016 01 06 08 23 59    71.3     9.6   1.173   0.3   0.1   0.0  32.3  27.5   0.0 107 104   0  32  40  24   0  269.6   2.8  -2.4  0.0  0.0  0.0  24.72     1.3077    0.003  12.8   1.5 119.5   71.94    82.3      -1.0000       0.0000
2016 01 06 08 28 59    74.9     9.7   1.172   0.3   0.1   0.0  33.1  31.8   0.0 109 105   0  32  31  24   0  269.5   2.8  -2.4  0.0  0.0  0.0  24.72     1.3077    0.003  13.0   1.5 119.5   75.53    82.6      -1.0000       0.0000
2016 01 06 08 33 59    71.8     9.5   1.171   0.3   0.1   0.0  32.3  31.4   0.0 107 104   0  32  31  23   0  269.6   2.8  -2.4  0.0  0.0  0.0  24.72     1.3070    0.002  13.0   1.5 119.5   72.43    82.5      -1.0000       0.0000
2016 01 06 08 38 59    78.4     9.5   1.171   0.2   0.1   0.0  28.4  31.4   0.0 108 105   0  42  32  23   0  269.6   2.8  -2.4  0.0  0.0  0.0  24.72     1.3054    0.002  13.0   1.5 119.5   78.97    83.1      -1.0000       0.0000
2016 01 06 08 43 59    76.1     9.9   1.170   0.3   0.1   0.0  33.1  31.8   0.0 109 105   0  32  31  24   0  269.5   2.8  -2.4  0.0  0.0  0.0  24.72     1.3038    0.003  13.0   1.5 119.5   76.74    82.6      -1.0000       0.0000
2016 01 06 08 48 59    42.9     6.9   1.164   0.3   0.1   0.0  31.4  28.4   0.0 104  97   0  31  31  23   0  269.6   2.8  -2.4  0.0  0.0  0.0  24.75     0.5829    0.587  13.0   1.5 119.5   43.45    80.9      -1.0000       0.0000
2016 01 06 08 53 59    79.5    10.0   1.168   0.3   0.1   0.0  33.5  31.4   0.0 109 105   0  31  32  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.3026    0.003  13.0   1.5 119.5   80.13    82.8      -1.0000       0.0000
2016 01 06 08 58 59    78.3    10.4   1.168   0.3   0.1   0.0  32.7  31.8   0.0 108 105   0  32  31  23   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.3022    0.003  13.2   1.5 119.5   78.99    82.4      -1.0000       0.0000
2016 01 06 09 03 59    76.9    10.9   1.168   0.3   0.1   0.0  33.1  31.8   0.0 108 105   0  31  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.3018    0.003  13.2   1.5 119.5   77.67    81.9      -1.0000       0.0000
2016 01 06 09 08 59    78.4    10.3   1.168   0.3   0.1   0.0  32.7  31.8   0.0 108 105   0  32  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.74     1.3018    0.003  12.8   1.5 119.5   79.07    82.5      -1.0000       0.0000
2016 01 06 09 13 59    77.0    10.4   1.168   0.3   0.1   0.0  33.1  31.8   0.0 109 105   0  32  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.3030    0.003  12.8   1.5 119.5   77.70    82.3      -1.0000       0.0000
2016 01 06 09 18 59    78.5     9.9   1.168   0.3   0.1   0.0  33.1  32.3   0.0 109 106   0  32  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.3046    0.002  12.8   1.5 119.5   79.12    82.8      -1.0000       0.0000
2016 01 06 09 23 59    77.4    10.1   1.167   0.3   0.1   0.0  33.5  32.3   0.0 109 105   0  31  30  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.3030    0.003  12.8   1.5 119.5   78.06    82.6      -1.0000       0.0000
2016 01 06 09 28 59    78.6     9.9   1.163   0.3   0.1   0.0  34.4  33.1   0.0 112 108   0  32  31  23   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.72     1.3014    0.003  12.8   1.5 119.5   79.22    82.8      -1.0000       0.0000
2016 01 06 09 33 59    79.1    10.2   1.164   0.3   0.1   0.0  33.1  31.8   0.0 109 105   0  32  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.72     1.3014    0.003  13.0   1.5 119.5   79.75    82.7      -1.0000       0.0000
2016 01 06 09 38 59    78.3    10.4   1.166   0.3   0.1   0.0  33.1  32.3   0.0 109 106   0  32  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.72     1.3022    0.003  13.0   1.5 119.5   78.99    82.4      -1.0000       0.0000
2016 01 06 09 43 59    76.6    10.2   1.164   0.3   0.1   0.0  18.9  30.5   0.0 111 107   0  67  36  23   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.72     1.3014    0.003  13.0   1.5 119.5   77.28    82.4      -1.0000       0.0000
2016 01 06 09 48 59    77.1     9.7   1.165   0.3   0.1   0.0  34.0  32.3   0.0 110 106   0  31  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.3014    0.003  13.2   1.5 119.5   77.71    82.8      -1.0000       0.0000
2016 01 06 09 53 59    79.3    10.6   1.166   0.3   0.1   0.0  34.0  32.3   0.0 110 106   0  31  31  23   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.3006    0.003  13.0   1.5 119.5   80.01    82.4      -1.0000       0.0000
2016 01 06 09 58 59    78.5    10.5   1.161   0.3   0.1   0.0  33.5  32.3   0.0 110 107   0  32  32  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2983    0.002  13.0   1.5 119.5   79.20    82.4      -1.0000       0.0000
2016 01 06 10 03 59    79.7    10.5   1.160   0.3   0.1   0.0  33.5  32.3   0.0 110 106   0  32  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2979    0.003  12.8   1.5 119.5   80.39    82.5      -1.0000       0.0000
2016 01 06 10 08 59    79.3    10.8   1.161   0.3   0.1   0.0  33.5  32.7   0.0 110 107   0  32  31  23   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2994    0.003  12.8   1.5 119.5   80.03    82.2      -1.0000       0.0000
2016 01 06 10 13 59    79.4    10.6   1.162   0.3   0.1   0.0  34.0  32.7   0.0 111 107   0  32  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2987    0.002  12.8   1.5 119.5   80.10    82.4      -1.0000       0.0000
2016 01 06 10 18 59    79.0    10.8   1.162   0.3   0.1   0.0  33.5  31.8   0.0 110 106   0  32  32  23   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2979    0.003  12.8   1.5 119.5   79.73    82.2      -1.0000       0.0000
2016 01 06 10 23 59    78.5    10.6   1.161   0.3   0.1   0.0  33.1  32.3   0.0 109 106   0  32  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2983    0.003  13.0   1.5 119.5   79.21    82.3      -1.0000       0.0000
2016 01 06 10 28 59    76.3    10.5   1.161   0.3   0.1   0.0  32.7  31.8   0.0 109 105   0  33  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2975    0.003  13.0   1.5 119.5   77.02    82.2      -1.0000       0.0000
2016 01 06 10 33 59    78.9    10.9   1.161   0.3   0.1   0.0  33.5  32.3   0.0 110 106   0  32  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2967    0.003  13.0   1.5 119.5   79.65    82.1      -1.0000       0.0000
2016 01 06 10 38 59    78.5    10.6   1.161   0.3   0.1   0.0  33.1  31.8   0.0 109 105   0  32  31  23   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.74     1.2955    0.003  12.8   1.5 119.5   79.21    82.3      -1.0000       0.0000
2016 01 06 10 43 59    78.6    11.0   1.158   0.3   0.1   0.0  33.5  32.3   0.0 109 106   0  31  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2939    0.002  12.8   1.5 119.5   79.37    82.0      -1.0000       0.0000
2016 01 06 10 48 59    79.6    10.6   1.160   0.3   0.1   0.0  33.5  31.8   0.0 109 105   0  31  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2943    0.002  12.6   1.5 119.5   80.30    82.4      -1.0000       0.0000
2016 01 06 10 53 59    79.5    10.4   1.159   0.3   0.1   0.0  32.7  31.4   0.0 108 105   0  32  32  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2939    0.002  12.6   1.5 119.5   80.18    82.5      -1.0000       0.0000
2016 01 06 10 58 59    79.5    10.9   1.156   0.3   0.1   0.0  35.3  32.7   0.0 113 108   0  31  32  23   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2927    0.003  12.6   1.5 119.5   80.24    82.2      -1.0000       0.0000
2016 01 06 11 03 59    79.9    10.3   1.155   0.3   0.1   0.0  32.7  31.4   0.0 108 105   0  32  32  23   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2923    0.002  12.6   1.5 119.5   80.56    82.7      -1.0000       0.0000
2016 01 06 11 08 59    78.8    10.4   1.157   0.3   0.1   0.0  33.1  31.8   0.0 109 105   0  32  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2931    0.002  12.6   1.5 119.5   79.48    82.5      -1.0000       0.0000
2016 01 06 11 13 59    77.7    10.5   1.159   0.3   0.1   0.0  34.0  32.3   0.0 110 106   0  31  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2939    0.002  12.6   1.5 119.5   78.41    82.3      -1.0000       0.0000
2016 01 06 11 18 59    78.1    10.8   1.161   0.3   0.1   0.0  33.1  31.8   0.0 109 105   0  32  31  23   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2947    0.003  12.6   1.5 119.5   78.84    82.1      -1.0000       0.0000
2016 01 06 11 23 59    77.5    10.4   1.160   0.3   0.1   0.0  33.1  31.8   0.0 109 105   0  32  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2943    0.003  12.6   1.5 119.5   78.19    82.4      -1.0000       0.0000
2016 01 06 11 28 59    78.6    10.8   1.158   0.3   0.1   0.0  32.7  31.0   0.0 108 104   0  32  32  25   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2931    0.002  12.6   1.5 119.5   79.34    82.2      -1.0000       0.0000
2016 01 06 11 33 59    78.4    10.5   1.158   0.3   0.1   0.0  33.5  31.8   0.0 109 105   0  31  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2931    0.002  12.6   1.5 119.5   79.10    82.4      -1.0000       0.0000
2016 01 06 11 38 59    78.9    10.3   1.157   0.3   0.1   0.0  32.7  31.4   0.0 108 104   0  32  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2919    0.002  12.8   1.5 119.5   79.57    82.6      -1.0000       0.0000
2016 01 06 11 43 59    77.9    10.4   1.154   0.3   0.1   0.0  32.7  31.4   0.0 108 104   0  32  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2903    0.003  12.8   1.5 119.5   78.59    82.4      -1.0000       0.0000
2016 01 06 11 48 59    77.8    10.4   1.152   0.2   0.0   0.0  32.7  31.4   0.0 108 104   0  32  31  24   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2888    0.003  12.8   1.5 119.5   78.49    82.4      -1.0000       0.0000
2016 01 06 11 53 59    77.3    10.4   1.154   0.3   0.1   0.0  32.7  31.8   0.0 109 105   0  33  31  23   0  269.7   2.8  -2.4  0.0  0.0  0.0  24.73     1.2900    0.003  12.8   1.5 119.5   78.00    82.3      -1.0000       0.0000
