Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2015 10 29 18 06 00    71.7    11.0   1.990   0.3   0.1   0.0  36.5  34.0   0.0 117 110   0  32  31  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.28     2.1335    0.005  12.0   2.0 119.5   72.54    81.3      -1.0000       0.0000
2015 10 29 18 11 00    68.3    11.1   1.988   0.3   0.1   0.0  36.1  34.0   0.0 117 110   0  33  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.29     2.1347    0.008  12.0   2.0 119.5   69.20    80.8      -1.0000       0.0000
2015 10 29 18 16 00    66.8    10.0   1.989   0.2   0.1   0.0  35.7  33.5   0.0 115 109   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.28     2.1319    0.007  12.0   2.0 119.5   67.54    81.5      -1.0000       0.0000
2015 10 29 18 21 00    68.2    10.4   1.988   0.3   0.1   0.0  36.5  33.1   0.0 117 109   0  32  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.27     2.1323    0.006  12.0   2.0 119.5   68.99    81.3      -1.0000       0.0000
2015 10 29 18 26 00    67.1     9.7   1.986   0.3   0.1   0.0  36.1  33.1   0.0 116 109   0  32  32  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.27     2.1307    0.008  12.0   2.0 119.5   67.80    81.8      -1.0000       0.0000
2015 10 29 18 31 00    67.8    10.2   1.983   0.3   0.1   0.0  36.1  33.5   0.0 116 109   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.27     2.1303    0.006  12.0   2.0 119.5   68.56    81.4      -1.0000       0.0000
2015 10 29 18 36 00    67.5    10.8   1.984   0.3   0.1   0.0  36.1  33.5   0.0 116 110   0  32  32  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.27     2.1299    0.006  12.0   2.0 119.5   68.36    80.9      -1.0000       0.0000
2015 10 29 18 41 00    66.1     9.9   1.980   0.2   0.1   0.0  36.1  33.1   0.0 116 109   0  32  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.26     2.1303    0.006  12.0   2.0 119.5   66.84    81.5      -1.0000       0.0000
2015 10 29 18 46 00    63.4    10.3   1.983   0.3   0.1   0.0  35.3  33.1   0.0 114 109   0  32  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.26     2.1288    0.006  12.0   2.0 119.5   64.23    80.8      -1.0000       0.0000
2015 10 29 18 51 00    64.2    10.2   1.980   0.2   0.1   0.0  34.4  32.7   0.0 114 109   0  34  33  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.26     2.1288    0.006  12.0   2.0 119.5   65.01    81.0      -1.0000       0.0000
2015 10 29 18 56 00    64.1     9.6   1.976   0.2   0.1   0.0  36.1  33.1   0.0 116 109   0  32  32  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.26     2.1268    0.005  12.0   2.0 119.5   64.81    81.5      -1.0000       0.0000
2015 10 29 19 01 00    70.0    11.2   1.977   0.3   0.1   0.0  37.0  33.5   0.0 118 110   0  32  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.26     2.1248    0.007  12.0   2.0 119.5   70.89    80.9      -1.0000       0.0000
2015 10 29 19 06 00    68.7    11.0   1.975   0.2   0.1   0.0  36.5  33.5   0.0 117 110   0  32  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.26     2.1248    0.006  12.0   2.0 119.5   69.58    80.9      -1.0000       0.0000
2015 10 29 19 11 00    68.7    10.6   1.973   0.2   0.0   0.0  37.8  33.5   0.0 120 110   0  32  32  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.25     2.1228    0.006  12.0   2.0 119.5   69.51    81.2      -1.0000       0.0000
2015 10 29 19 15 59    68.5     8.6   1.975   0.2   0.0   0.0  40.9  34.0   0.0 127 111   0  32  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.26     2.1224    0.005  12.0   2.0 119.5   69.04    82.8      -1.0000       0.0000
2015 10 29 19 21 00    67.0     9.0   1.971   0.2   0.0   0.0  40.4  34.4   0.0 126 112   0  32  32  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.25     2.1216    0.006  12.0   2.0 119.5   67.60    82.3      -1.0000       0.0000
2015 10 29 19 25 59    66.3     9.5   1.970   0.2   0.0   0.0  40.4  34.4   0.0 127 112   0  33  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.25     2.1216    0.006  12.0   2.0 119.5   66.98    81.8      -1.0000       0.0000
2015 10 29 19 30 59    68.7     9.9   1.969   0.3   0.1   0.0  40.0  34.4   0.0 125 112   0  32  32  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.25     2.1205    0.005  12.0   2.0 119.5   69.41    81.8      -1.0000       0.0000
2015 10 29 19 35 59    68.7    10.5   1.969   0.2   0.0   0.0  38.7  34.0   0.0 122 111   0  32  32  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.25     2.1193    0.006  11.8   2.0 119.5   69.50    81.3      -1.0000       0.0000
2015 10 29 19 40 59    65.8    10.3   1.966   0.3   0.1   0.0  38.3  34.4   0.0 121 111   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.25     2.1173    0.005  11.8   2.0 119.5   66.60    81.1      -1.0000       0.0000
2015 10 29 19 45 59    66.5     9.9   1.965   0.2   0.0   0.0  37.0  33.5   0.0 119 109   0  33  31  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.26     2.1177    0.004  11.8   2.0 119.5   67.23    81.5      -1.0000       0.0000
2015 10 29 19 50 59    69.7    11.3   1.965   0.3   0.1   0.0  37.8  34.0   0.0 120 111   0  32  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.26     2.1177    0.005  11.8   2.0 119.5   70.61    80.8      -1.0000       0.0000
