2019 09 19 23 04 01    -0.5     0.1  -1.000   0.2   0.0   0.0  17.6  25.8   0.0  74  91   0  33  31  36   0  265.5 -10.0 -24.0  0.0  0.0  0.0  17.04     1.1181    0.004  12.4   1.5  49.0    0.51   281.3      -1.0000       0.0000
2019 09 19 23 19 01    -0.7    -0.5  -1.000   0.3   0.1   0.0  17.6  24.1   0.0  73  87   0  32  31  37   0  265.5 -10.0 -24.0  0.0  0.0  0.0  17.04     1.1229    0.004  12.4   1.5  47.5    0.86   234.5      -1.0000       0.0000
2019 09 19 23 34 01    -0.9    -0.7  -1.000   0.2   0.0   0.0  17.6  25.4   0.0  74  91   0  33  32  38   0  265.4 -10.0 -24.0  0.0  0.0  0.0  17.04     1.1288    0.004  12.4   1.5  46.5    1.14   232.1      -1.0000       0.0000
2019 09 19 23 49 01     0.2    -0.1  -1.000   0.2   0.0   0.0  18.1  26.2   0.0  75  93   0  33  32  37   0  265.3 -10.0 -24.0  0.0  0.0  0.0  17.04     1.1352    0.003  12.4   1.5  45.5    0.22   116.6      -1.0000       0.0000
2019 09 20 00 04 01     0.8    -0.3  -1.000   0.2   0.0   0.0  18.1  26.7   0.0  76  93   0  34  31  36   0  265.4 -10.0 -24.0  0.0  0.0  0.0  17.04     1.1371    0.003  12.4   1.5  45.0    0.85   110.6      -1.0000       0.0000
2019 09 20 00 19 01    -0.1     0.0  -1.000   0.2   0.0   0.0  17.6  26.2   0.0  73  91   0  32  30  25   0  265.4 -10.0 -24.0  0.0  0.0  0.0  17.04     1.1427    0.004  12.4   1.5  47.5    0.10   270.0      -1.0000       0.0000
2019 09 20 00 34 01     0.1    -0.3  -1.000   0.2   0.0   0.0  18.1  27.1   0.0  74  93   0  32  30  26   0  265.4 -10.0 -24.0  0.0  0.0  0.0  17.04     1.1506    0.004  12.4   1.5  47.0    0.32   161.6      -1.0000       0.0000
2019 09 20 00 49 01     0.2    -0.1  -1.000   0.3   0.1   0.0  18.1  27.1   0.0  75  93   0  33  30  26   0  265.4 -10.0 -24.0  0.0  0.0  0.0  17.04     1.1589    0.003  12.4   1.5  45.5    0.22   116.6      -1.0000       0.0000
2019 09 20 01 04 01     0.9     0.0  -1.000   0.2   0.0   0.0  18.1  26.7   0.0  74  93   0  32  31  25   0  265.5 -10.0 -24.0  0.0  0.0  0.0  17.03     1.1723    0.003  12.4   1.5  47.5    0.90    90.0      -1.0000       0.0000
2019 09 20 01 19 01     0.5    -0.1  -1.000   0.2   0.0   0.0  17.6  26.7   0.0  73  92   0  32  30  26   0  265.5 -10.0 -24.0  0.0  0.0  0.0  17.03     1.1834    0.003  12.4   1.5  48.5    0.51   101.3      -1.0000       0.0000
2019 09 20 01 34 01     0.8     0.0  -1.000   0.2   0.0   0.0  18.1  27.1   0.0  74  93   0  32  30  26   0  265.5 -10.0 -24.0  0.0  0.0  0.0  17.02     1.1937    0.003  12.4   1.5  48.0    0.80    90.0      -1.0000       0.0000
2019 09 20 01 49 01     1.3     0.1  -1.000   0.2   0.0   0.0  18.1  27.1   0.0  74  93   0  32  30  25   0  265.4 -10.0 -24.0  0.0  0.0  0.0  17.01     1.1937    0.003  12.4   1.5  47.0    1.30    85.6      -1.0000       0.0000
2019 09 20 02 04 01     1.3    -0.3  -1.000   0.2   0.0   0.0  18.1  26.7   0.0  74  92   0  32  30  25   0  265.5 -10.0 -24.0  0.0  0.0  0.0  17.00     1.1976    0.003  12.4   1.5  47.0    1.33   103.0      -1.0000       0.0000
2019 09 20 02 19 01     0.6     0.0  -1.000   0.3   0.1   0.0  18.9  30.1   0.0  80  99   0  36  29  26   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.98     1.1901    0.004  12.4   1.5  40.0    0.60    90.0      -1.0000       0.0000
2019 09 20 02 34 01     1.2     0.0  -1.000   0.2   0.0   0.0  17.6  26.7   0.0  72  91   0  31  29  26   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.97     1.1806    0.003  12.4   1.5  48.5    1.20    90.0      -1.0000       0.0000
2019 09 20 02 49 01     1.1     0.2  -1.000   0.2   0.0   0.0  17.2  27.1   0.0  72  93   0  32  30  25   0  265.3 -10.0 -24.0  0.0  0.0  0.0  16.95     1.1688    0.003  12.4   1.5  45.5    1.12    79.7      -1.0000       0.0000
2019 09 20 03 04 01     0.6     0.3  -1.000   0.2   0.0   0.0  18.1  27.1   0.0  74  93   0  32  30  25   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.93     1.1593    0.003  12.4   1.5  46.5    0.67    63.4      -1.0000       0.0000
2019 09 20 03 19 01     0.8     0.5  -1.000   0.2   0.0   0.0  17.6  27.1   0.0  73  92   0  32  29  26   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.91     1.1533    0.002  12.4   1.5  47.5    0.94    58.0      -1.0000       0.0000
2019 09 20 03 34 01     0.9     0.4  -1.000   0.2   0.0   0.0  18.5  27.5   0.0  75  94   0  32  30  25   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.88     1.1526    0.002  12.4   1.5  46.0    0.98    66.0      -1.0000       0.0000
2019 09 20 03 49 01     0.4     0.1  -1.000   0.2   0.0   0.0  18.1  27.5   0.0  74  93   0  32  29  25   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.86     1.1529    0.002  12.4   1.5  46.5    0.41    76.0      -1.0000       0.0000
2019 09 20 04 04 01     0.0     0.1  -1.000   0.2   0.0   0.0  17.6  25.8   0.0  72  90   0  31  30  26   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.83     1.1545    0.003  12.4   1.5  48.5    0.10     0.0      -1.0000       0.0000
2019 09 20 04 19 01     0.2     0.3  -1.000   0.2   0.0   0.0  18.1  26.7   0.0  74  92   0  32  30  26   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.81     1.1553    0.003  12.4   1.5  46.5    0.36    33.7      -1.0000       0.0000
2019 09 20 04 34 01     0.4     0.1  -1.000   0.2   0.0   0.0  18.5  27.1   0.0  75  93   0  32  30  26   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.78     1.1569    0.004  12.4   1.5  45.5    0.41    76.0      -1.0000       0.0000
2019 09 20 04 49 01    -0.1     0.3  -1.000   0.2   0.0   0.0  17.6  26.7   0.0  73  91   0  32  29  26   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.75     1.1652    0.002  12.4   1.5  47.0    0.32   341.6      -1.0000       0.0000
2019 09 20 05 04 01     0.1     0.5  -1.000   0.3   0.1   0.0  18.1  26.7   0.0  74  92   0  32  30  26   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.72     1.1719    0.003  12.4   1.5  47.0    0.51    11.3      -1.0000       0.0000
2019 09 20 05 19 01     0.1     0.4   1.157   0.2   0.0   0.0  17.6  25.8   0.0  74  92   0  33  32  38   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.69     1.1759    0.003  12.4   1.5  46.5    0.41    14.0      -1.0000       0.0000
2019 09 20 05 34 01     0.0     0.5   1.157   0.3   0.1   0.0  17.6  26.7   0.0  74  93   0  33  31  36   0  265.2 -10.0 -24.0  0.0  0.0  0.0  16.66     1.1814    0.003  12.4   1.5  46.5    0.50     0.0      -1.0000       0.0000
2019 09 20 05 49 01    -0.5     0.3   1.155   0.3   0.1   0.0  17.6  24.5   0.0  73  88   0  32  31  37   0  265.7 -10.0 -24.0  0.0  0.0  0.0  16.64     1.1850    0.004  12.4   1.5  47.5    0.58   301.0      -1.0000       0.0000
2019 09 20 06 04 01     0.0     0.1   1.155   0.3   0.1   0.0  18.1  25.8   0.0  75  91   0  33  31  37   0  265.7 -10.0 -24.0  0.0  0.0  0.0  16.61     1.1870    0.003  12.4   1.5  45.5    0.10     0.0      -1.0000       0.0000
2019 09 20 06 19 01     0.0     0.0   1.155   0.3   0.1   0.0  18.5  26.7   0.0  76  93   0  33  31  37   0  265.7 -10.0 -24.0  0.0  0.0  0.0  16.60     1.1850    0.004  12.4   1.5  45.0    0.00     0.0      -1.0000       0.0000
2019 09 20 06 34 01    -0.1     0.4   1.156   0.3   0.1   0.0  18.5  27.1   0.0  76  94   0  33  31  37   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.57     1.1846    0.003  12.4   1.5  45.0    0.41   346.0      -1.0000       0.0000
2019 09 20 06 49 01    -0.2     0.2  -1.000   0.3   0.1   0.0  17.6  26.2   0.0  73  92   0  32  31  37   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.55     1.1834    0.004  12.4   1.5  47.5    0.28   315.0      -1.0000       0.0000
2019 09 20 07 04 01    -0.4    -0.1   1.156   0.3   0.1   0.0  18.1  26.7   0.0  75  93   0  33  31  37   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.52     1.1826    0.005  12.4   1.5  45.0    0.41   256.0      -1.0000       0.0000
2019 09 20 07 19 01     0.0    -0.2   1.159   0.3   0.1   0.0  18.5  27.1   0.0  76  94   0  33  31  37   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.49     1.1874    0.003  12.6   1.5  45.0    0.20   180.0      -1.0000       0.0000
2019 09 20 07 34 01    -0.8     0.0   1.156   0.3   0.1   0.0  18.1  26.7   0.0  75  93   0  33  31  36   0  265.6 -10.0 -24.0  0.0  0.0  0.0  16.47     1.1901    0.003  12.6   1.5  45.5    0.80   270.0      -1.0000       0.0000
2019 09 20 07 49 01    -0.4    -0.5   1.158   0.3   0.1   0.0  17.6  25.8   0.0  74  91   0  33  31  38   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.45     1.1957    0.004  12.8   1.5  47.5    0.64   218.7      -1.0000       0.0000
2019 09 20 08 04 01    -0.4    -0.3  -1.000   0.3   0.1   0.0  18.5  26.7   0.0  76  93   0  33  31  37   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.42     1.1937    0.004  12.8   1.5  45.0    0.50   233.1      -1.0000       0.0000
2019 09 20 08 19 01    -0.4    -0.3   1.158   0.3   0.1   0.0  18.1  26.7   0.0  75  93   0  33  31  37   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.41     1.2020    0.004  12.8   1.5  45.5    0.50   233.1      -1.0000       0.0000
2019 09 20 08 34 01    -0.7    -0.3   1.159   0.3   0.1   0.0  18.1  25.8   0.0  74  91   0  32  31  37   0  265.3 -10.0 -24.0  0.0  0.0  0.0  16.40     1.2051    0.003  13.0   1.5  47.5    0.76   246.8      -1.0000       0.0000
2019 09 20 08 49 01    -0.5    -0.2   1.158   0.3   0.1   0.0  17.6  25.8   0.0  73  91   0  32  31  38   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.39     1.2055    0.004  13.2   1.5  48.5    0.54   248.2      -1.0000       0.0000
2019 09 20 09 04 01    -0.5    -0.3   1.158   0.3   0.1   0.0  18.5  27.5   0.0  77  95   0  34  31  37   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.39     1.2095    0.003  13.2   1.5  44.0    0.58   239.0      -1.0000       0.0000
2019 09 20 09 19 01    -0.4     0.0   1.159   0.3   0.1   0.0  18.1  25.8   0.0  74  91   0  32  31  38   0  265.8 -10.0 -24.0  0.0  0.0  0.0  16.40     1.2079    0.004  13.2   1.5  47.5    0.40   270.0      -1.0000       0.0000
2019 09 20 09 34 01    -0.7    -0.4   1.159   0.2   0.0   0.0  17.6  25.4   0.0  73  90   0  32  31  36   0  265.3 -10.0 -24.0  0.0  0.0  0.0  16.40     1.2059    0.003  13.2   1.5  49.0    0.81   240.3      -1.0000       0.0000
2019 09 20 09 49 01    -0.2    -0.1   1.159   0.3   0.1   0.0  17.6  25.8   0.0  73  91   0  32  31  38   0  265.7 -10.0 -24.0  0.0  0.0  0.0  16.41     1.2020    0.003  13.2   1.5  49.0    0.22   243.4      -1.0000       0.0000
2019 09 20 10 04 01    -0.8    -0.3   1.159   0.3   0.1   0.0  18.1  26.7   0.0  75  93   0  33  31  37   0  265.3 -10.0 -24.0  0.0  0.0  0.0  16.42     1.1988    0.003  14.0   1.5  47.0    0.85   249.4      -1.0000       0.0000
2019 09 20 10 19 01     0.2     0.0   1.158   0.3   0.1   0.0  17.6  25.8   0.0  74  92   0  33  32  37   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.44     1.1988    0.003  14.0   1.5  49.0    0.20    90.0      -1.0000       0.0000
2019 09 20 10 34 01    -0.4    -0.1  -1.000   0.2   0.0   0.0  18.1  26.7   0.0  75  93   0  33  31  37   0  265.8 -10.0 -24.0  0.0  0.0  0.0  16.45     1.1996    0.003  13.8   1.5  48.0    0.41   256.0      -1.0000       0.0000
2019 09 20 10 49 01     0.0    -0.1  -1.000   0.3   0.1   0.0  18.1  26.7   0.0  75  93   0  33  31  38   0  265.7 -10.0 -24.0  0.0  0.0  0.0  16.46     1.2016    0.003  13.8   1.5  47.0    0.10   180.0      -1.0000       0.0000
2019 09 20 11 04 01    -0.1     0.0   1.159   0.3   0.1   0.0  17.6  25.8   0.0  73  91   0  32  31  39   0  265.6 -10.0 -24.0  0.0  0.0  0.0  16.48     1.2020    0.003  13.4   1.5  49.0    0.10   270.0      -1.0000       0.0000
2019 09 20 11 19 01     0.0    -0.1   1.160   0.3   0.1   0.0  18.1  26.2   0.0  75  93   0  33  32  34   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.50     1.2012    0.003  13.4   1.5  46.5    0.10   180.0      -1.0000       0.0000
2019 09 20 11 34 01     0.4     0.1  -1.000   0.2   0.0   0.0  17.6  25.8   0.0  73  91   0  32  31  37   0  265.8 -10.0 -24.0  0.0  0.0  0.0  16.53     1.2016    0.003  13.4   1.5  49.0    0.41    76.0      -1.0000       0.0000
2019 09 20 11 49 01     0.0     0.0  -1.000   0.2   0.0   0.0  17.2  24.5   0.0  72  90   0  32  33  37   0  265.3 -10.0 -24.0  0.0  0.0  0.0  16.54     1.2024    0.003  13.4   1.5  50.0    0.00     0.0      -1.0000       0.0000
2019 09 20 12 04 01     0.5     0.2   1.160   0.2   0.0   0.0  18.1  26.7   0.0  75  94   0  33  32  37   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.55     1.2048    0.003  13.4   1.5  47.5    0.54    68.2      -1.0000       0.0000
2019 09 20 12 19 01     1.5     0.5  -1.000   0.3   0.1   0.0  17.6  26.7   0.0  74  93   0  33  31  38   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.56     1.2127    0.003  13.4   1.5  48.0    1.58    71.6      -1.0000       0.0000
2019 09 20 12 34 01     0.9     0.5   1.159   0.2   0.0   0.0  17.6  26.2   0.0  73  93   0  32  32  36   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.59     1.2182    0.003  13.4   1.5  49.5    1.03    60.9      -1.0000       0.0000
2019 09 20 12 49 01     0.7     0.4   1.159   0.2   0.0   0.0  18.1  27.1   0.0  75  94   0  33  31  36   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.60     1.2229    0.002  13.4   1.5  48.0    0.81    60.3      -1.0000       0.0000
2019 09 20 13 04 01     0.7     0.7   1.160   0.2   0.0   0.0  18.1  26.7   0.0  74  93   0  32  31  37   0  265.8 -10.0 -24.0  0.0  0.0  0.0  16.62     1.2241    0.004  13.4   1.5  49.5    0.99    45.0      -1.0000       0.0000
2019 09 20 13 19 01     0.5     0.7   1.160   0.2   0.0   0.0  17.6  26.7   0.0  74  94   0  33  32  37   0  265.8 -10.0 -24.0  0.0  0.0  0.0  16.64     1.2293    0.003  13.4   1.5  49.0    0.86    35.5      -1.0000       0.0000
2019 09 20 13 34 01     0.5     0.5   1.158   0.2   0.0   0.0  17.6  26.7   0.0  73  92   0  32  30  36   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.67     1.2316    0.003  13.4   1.5  50.0    0.71    45.0      -1.0000       0.0000
2019 09 20 13 49 01     0.2     0.5   1.159   0.2   0.0   0.0  18.1  26.7   0.0  75  94   0  33  32  38   0  265.3 -10.0 -24.0  0.0  0.0  0.0  16.70     1.2348    0.002  13.4   1.5  48.0    0.54    21.8      -1.0000       0.0000
2019 09 20 14 04 01     0.1     0.1   1.159   0.2   0.0   0.0  17.6  25.4   0.0  73  91   0  32  32  37   0  265.9 -10.0 -24.0  0.0  0.0  0.0  16.72     1.2372    0.003  13.4   1.5  50.0    0.14    45.0      -1.0000       0.0000
2019 09 20 14 19 01     1.1     0.6   1.159   0.2   0.0   0.0  17.6  24.9   0.0  73  91   0  32  33  37   0  265.7 -10.0 -24.0  0.0  0.0  0.0  16.75     1.2411    0.003  13.4   1.5  50.5    1.25    61.4      -1.0000       0.0000
2019 09 20 14 34 01     0.8     0.2   1.158   0.2   0.0   0.0  17.6  24.9   0.0  73  90   0  32  32  37   0  265.7 -10.0 -24.0  0.0  0.0  0.0  16.78     1.2439    0.003  13.4   1.5  50.0    0.82    76.0      -1.0000       0.0000
2019 09 20 14 49 01     0.4     0.1   1.157   0.3   0.1   0.0  18.1  26.2   0.0  76  92   0  34  31  36   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.80     1.2435    0.004  13.4   1.5  46.5    0.41    76.0      -1.0000       0.0000
2019 09 20 15 04 01     0.1     0.1   1.159   0.2   0.0   0.0  18.1  24.5   0.0  75  89   0  33  32  37   0  265.8 -10.0 -24.0  0.0  0.0  0.0  16.82     1.2475    0.003  13.2   1.5  47.5    0.14    45.0      -1.0000       0.0000
2019 09 20 15 19 01     1.1     0.5   1.159   0.3   0.1   0.0  18.1  27.1   0.0  76  94   0  34  31  37   0  265.3 -10.0 -24.0  0.0  0.0  0.0  16.83     1.2514    0.003  13.2   1.5  45.0    1.21    65.6      -1.0000       0.0000
2019 09 20 15 34 01     0.4     0.0   1.159   0.3   0.1   0.0  18.1  25.4   0.0  76  92   0  34  33  36   0  265.8 -10.0 -24.0  0.0  0.0  0.0  16.85     1.2550    0.002  13.2   1.5  46.0    0.40    90.0      -1.0000       0.0000
2019 09 20 15 49 01     0.6     0.1   1.160   0.2   0.0   0.0  16.8  23.6   0.0  71  88   0  32  33  36   0  265.8 -10.0 -24.0  0.0  0.0  0.0  16.87     1.2577    0.003  13.2   1.5  50.0    0.61    80.5      -1.0000       0.0000
2019 09 20 16 04 01     0.5     0.1   1.159   0.3   0.1   0.0  18.1  24.5   0.0  75  91   0  33  34  36   0  265.3 -10.0 -24.0  0.0  0.0  0.0  16.88     1.2577    0.003  13.0   1.5  46.5    0.51    78.7      -1.0000       0.0000
2019 09 20 16 19 01     0.4     0.1   1.159   0.2   0.0   0.0  17.2  23.6   0.0  72  87   0  32  32  35   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.88     1.2573    0.003  12.8   1.5  49.5    0.41    76.0      -1.0000       0.0000
2019 09 20 16 34 01     1.0     0.1   1.159   0.2   0.0   0.0  17.2  23.2   0.0  73  89   0  33  35  35   0  265.7 -10.0 -24.0  0.0  0.0  0.0  16.88     1.2573    0.003  12.8   1.5  47.5    1.00    84.3      -1.0000       0.0000
2019 09 20 16 49 01     1.1     0.2   1.159   0.3   0.1   0.0  17.6  25.4   0.0  74  90   0  33  31  37   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.88     1.2526    0.004  12.8   1.5  47.5    1.12    79.7      -1.0000       0.0000
2019 09 20 17 04 01     0.0     0.1   1.159   0.2   0.0   0.0  18.1  26.2   0.0  76  93   0  34  32  38   0  265.8 -10.0 -24.0  0.0  0.0  0.0  16.88     1.2518    0.004  12.8   1.5  44.5    0.10     0.0      -1.0000       0.0000
2019 09 20 17 19 01     0.6     0.0   1.158   0.3   0.1   0.0  18.5  26.2   0.0  78  95   0  35  34  40   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.87     1.2494    0.003  12.8   1.5  43.0    0.60    90.0      -1.0000       0.0000
2019 09 20 17 34 01     1.1     0.5   1.158   0.2   0.0   0.0  18.5  27.5   0.0  76  94   0  33  30  36   0  265.7 -10.0 -24.0  0.0  0.0  0.0  16.86     1.2510    0.003  12.8   1.5  45.0    1.21    65.6      -1.0000       0.0000
2019 09 20 17 49 01     1.3     0.6   1.158   0.2   0.0   0.0  18.5  26.7   0.0  76  94   0  33  32  37   0  265.8 -10.0 -24.0  0.0  0.0  0.0  16.84     1.2570    0.003  12.6   1.5  44.5    1.43    65.2      -1.0000       0.0000
2019 09 20 18 04 01     0.9     0.5   1.158   0.2   0.0   0.0  18.1  26.2   0.0  74  92   0  32  31  36   0  265.8 -10.0 -24.0  0.0  0.0  0.0  16.83     1.2641    0.004  12.6   1.5  47.0    1.03    60.9      -1.0000       0.0000
2019 09 20 18 19 01     0.9     0.4   1.158   0.2   0.0   0.0  17.6  25.4   0.0  73  91   0  32  32  37   0  265.8 -10.0 -24.0  0.0  0.0  0.0  16.82     1.2672    0.002  12.6   1.5  48.0    0.98    66.0      -1.0000       0.0000
2019 09 20 18 34 01     0.9     0.7   1.158   0.2   0.0   0.0  18.5  26.7   0.0  77  94   0  34  32  36   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.80     1.2684    0.003  12.6   1.5  44.0    1.14    52.1      -1.0000       0.0000
2019 09 20 18 49 01     0.9     0.4   1.159   0.2   0.0   0.0  17.2  23.2   0.0  74  92   0  34  38  38   0  265.6 -10.0 -24.0  0.0  0.0  0.0  16.79     1.2751    0.003  12.6   1.5  47.0    0.98    66.0      -1.0000       0.0000
2019 09 20 19 04 01     0.2     0.2   1.158   0.2   0.0   0.0  16.8  24.9   0.0  72  90   0  33  32  36   0  265.6 -10.0 -24.0  0.0  0.0  0.0  16.78     1.2795    0.002  12.6   1.5  50.5    0.28    45.0      -1.0000       0.0000
2019 09 20 19 19 01     1.6     0.5   1.159   0.2   0.0   0.0  17.6  27.5   0.0  76  96   0  35  32  37   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.76     1.2811    0.004  12.4   1.5  43.0    1.68    72.6      -1.0000       0.0000
2019 09 20 19 34 01     0.4     0.1   1.150   0.2   0.0   0.0  17.2  24.9   0.0  73  91   0  33  33  37   0  265.8 -10.0 -24.0  0.0  0.0  0.0  16.75     1.2807    0.002  12.4   1.5  49.5    0.41    76.0      -1.0000       0.0000
2019 09 20 19 49 01     1.3     0.6   1.152   0.2   0.0   0.0  18.1  25.8   0.0  76  91   0  34  31  38   0  265.6 -10.0 -24.0  0.0  0.0  0.0  16.74     1.2799    0.003  12.4   1.5  46.5    1.43    65.2      -1.0000       0.0000
2019 09 20 20 04 01     1.9     1.3  -1.000   0.2   0.0   0.0  17.6  26.2   0.0  76  93   0  35  32  37   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.72     1.2815    0.003  12.4   1.5  46.0    2.30    55.6      -1.0000       0.0000
2019 09 20 20 19 01     1.2     0.5  -1.000   0.2   0.0   0.0  17.2  25.8   0.0  74  92   0  34  32  36   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.70     1.2854    0.004  12.4   1.5  46.5    1.30    67.4      -1.0000       0.0000
2019 09 20 20 34 01     0.5     0.5  -1.000   0.2   0.0   0.0  17.2  25.8   0.0  74  92   0  34  32  37   0  265.8 -10.0 -24.0  0.0  0.0  0.0  16.69     1.2921    0.004  12.4   1.5  48.0    0.71    45.0      -1.0000       0.0000
2019 09 20 20 49 01     0.4     0.4  -1.000   0.2   0.0   0.0  18.1  26.7   0.0  76  93   0  34  31  37   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.67     1.2906    0.003  12.4   1.5  46.0    0.57    45.0      -1.0000       0.0000
2019 09 20 21 04 01     0.2     0.7  -1.000   0.2   0.0   0.0  18.5  27.5   0.0  79  95   0  36  31  37   0  265.3 -10.0 -24.0  0.0  0.0  0.0  16.64     1.2989    0.003  12.4   1.5  42.5    0.73    15.9      -1.0000       0.0000
2019 09 20 21 19 01    -0.1     0.0   1.147   0.3   0.1   0.0  18.9  26.2   0.0  80  94   0  36  33  38   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.62     1.2953    0.004  12.4   1.5  42.5    0.10   270.0      -1.0000       0.0000
2019 09 20 21 34 01    -0.8    -0.1  -1.000   0.3   0.1   0.0  18.9  25.8   0.0  79  92   0  35  32  36   0  265.3 -10.0 -24.0  0.0  0.0  0.0  16.60     1.2993    0.002  12.4   1.5  42.0    0.81   262.9      -1.0000       0.0000
2019 09 20 21 49 01     0.1     0.5   1.150   0.2   0.0   0.0  18.1  26.2   0.0  75  92   0  33  31  37   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.57     1.3005    0.003  12.4   1.5  47.0    0.51    11.3      -1.0000       0.0000
2019 09 20 22 04 01    -0.5     0.7   1.155   0.2   0.0   0.0  18.1  24.9   0.0  75  92   0  33  34  37   0  265.7 -10.0 -24.0  0.0  0.0  0.0  16.55     1.2989    0.003  12.4   1.5  47.5    0.86   324.5      -1.0000       0.0000
2019 09 20 22 19 01    -0.4     0.5   1.153   0.3   0.1   0.0  17.6  26.2   0.0  74  93   0  33  32  37   0  265.3 -10.0 -24.0  0.0  0.0  0.0  16.52     1.2985    0.002  12.4   1.5  47.0    0.64   321.3      -1.0000       0.0000
2019 09 20 22 34 01    -1.5     0.3   1.155   0.3   0.1   0.0  18.9  28.0   0.0  78  96   0  34  31  38   0  265.8 -10.0 -24.0  0.0  0.0  0.0  16.50     1.2989    0.002  12.4   1.5  43.5    1.53   281.3      -1.0000       0.0000
2019 09 20 22 49 01    -0.8     0.2   1.154   0.3   0.1   0.0  18.9  28.8   0.0  80  98   0  36  31  38   0  265.8 -10.0 -24.0  0.0  0.0  0.0  16.48     1.2985    0.002  12.4   1.5  41.0    0.82   284.0      -1.0000       0.0000
2019 09 20 23 04 01    -0.2     0.3   1.148   0.3   0.1   0.0  18.1  27.1   0.0  75  94   0  33  31  38   0  265.7 -10.0 -24.0  0.0  0.0  0.0  16.46     1.2973    0.002  12.4   1.5  44.5    0.36   326.3      -1.0000       0.0000
2019 09 20 23 19 01     0.1     0.0  -1.000   0.3   0.1   0.0  18.9  27.1   0.0  78  94   0  34  31  37   0  265.4 -10.0 -24.0  0.0  0.0  0.0  16.44     1.2957    0.003  12.4   1.5  42.5    0.10    90.0      -1.0000       0.0000
2019 09 20 23 34 01     0.1     0.5  -1.000   0.3   0.1   0.0  17.2  24.9   0.0  72  92   0  32  34  37   0  265.8 -10.0 -24.0  0.0  0.0  0.0  16.42     1.2981    0.003  12.4   1.5  47.0    0.51    11.3      -1.0000       0.0000
2019 09 20 23 49 01     0.0     0.1  -1.000   0.3   0.1   0.0  18.1  26.2   0.0  75  92   0  33  31  37   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.40     1.2961    0.003  12.4   1.5  45.5    0.10     0.0      -1.0000       0.0000
2019 09 21 00 04 01    -1.2     0.3  -1.000   0.3   0.1   0.0  18.9  27.1   0.0  77  94   0  33  31  37   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.38     1.2949    0.003  12.4   1.5  44.0    1.24   284.0      -1.0000       0.0000
2019 09 21 00 19 01    -1.1     0.6  -1.000   0.3   0.1   0.0  18.9  26.2   0.0  76  91   0  32  30  25   0  265.8 -10.0 -24.0  0.0  0.0  0.0  16.37     1.2969    0.003  12.4   1.5  45.5    1.25   298.6      -1.0000       0.0000
2019 09 21 00 34 01    -0.5     0.5  -1.000   0.3   0.1   0.0  18.9  27.5   0.0  77  94   0  33  30  25   0  265.5 -10.0 -24.0  0.0  0.0  0.0  16.35     1.3001    0.003  12.4   1.5  43.5    0.71   315.0      -1.0000       0.0000
2019 09 21 00 49 01    -0.9     0.8  -1.000   0.3   0.1   0.0  18.9  26.2   0.0  76  91   0  32  30  26   0  265.3 -10.0 -24.0  0.0  0.0  0.0  16.33     1.3040    0.002  12.4   1.5  45.0    1.20   311.6      -1.0000       0.0000
