Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2016 06 13 16 04 04    62.2     5.7   1.252   0.3   0.1   0.0  29.7  27.1   0.0 103  98   0  34  35  26   0  261.4   3.2  -2.0  0.0  0.0  0.0  10.03     1.5703    0.003  13.6   1.5 120.0   62.46    84.8      -1.0000       0.0000
2016 06 13 16 09 04    58.6     6.7   1.254   0.2   0.0   0.0  29.2  27.5   0.0 101  98   0  33  34  26   0  261.4   3.2  -2.0  0.0  0.0  0.0  10.03     1.5723    0.002  13.4   1.5 120.0   58.98    83.5      -1.0000       0.0000
2016 06 13 16 14 04    58.8     5.3   1.253   0.3   0.1   0.0  28.8  26.7   0.0 101  97   0  34  35  26   0  261.4   3.2  -2.0  0.0  0.0  0.0  10.02     1.5731    0.003  13.4   1.5 120.0   59.04    84.8      -1.0000       0.0000
2016 06 13 16 19 04    52.0     1.7   1.255   0.2   0.0   0.0  29.2  27.5   0.0 101  98   0  33  34  26   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.03     1.5711    0.002  13.4   1.5 120.0   52.03    88.1      -1.0000       0.0000
2016 06 13 16 24 04    50.6     2.3   1.254   0.2   0.0   0.0  29.2  27.1   0.0 102  98   0  34  35  25   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.03     1.5719    0.002  13.4   1.5 120.0   50.65    87.4      -1.0000       0.0000
2016 06 13 16 29 04    54.4     3.8   1.256   0.3   0.1   0.0  29.2  27.5   0.0 102  98   0  34  34  26   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.03     1.5719    0.002  13.4   1.5 120.0   54.53    86.0      -1.0000       0.0000
2016 06 13 16 34 04    49.0     2.7   1.252   0.3   0.1   0.0  29.7  27.5   0.0 102  98   0  33  34  27   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.03     1.5703    0.002  13.4   1.5 120.0   49.07    86.8      -1.0000       0.0000
2016 06 13 16 39 04    49.2     5.2   1.255   0.3   0.1   0.0  28.8  27.1   0.0 101  98   0  34  35  26   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.04     1.5711    0.002  13.4   1.5 120.0   49.47    84.0      -1.0000       0.0000
2016 06 13 16 44 04    48.5     0.4   1.254   0.2   0.0   0.0  28.4  26.7   0.0 100  97   0  34  35  26   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.04     1.5715    0.002  13.2   1.5 120.0   48.50    89.5      -1.0000       0.0000
2016 06 13 16 49 04    51.7     3.2   1.258   0.2   0.0   0.0  28.0  26.2   0.0  99  95   0  34  34  26   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.05     1.5731    0.003  12.6   1.5 120.0   51.80    86.5      -1.0000       0.0000
2016 06 13 16 54 04    50.5     3.5   1.258   0.3   0.1   0.0  27.5  26.7   0.0  98  96   0  34  34  26   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.05     1.5735    0.003  12.6   1.5 120.0   50.62    86.0      -1.0000       0.0000
2016 06 13 16 59 04    43.9     0.7   1.257   0.3   0.1   0.0  27.1  26.2   0.0  97  95   0  34  34  25   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.04     1.5731    0.003  12.4   1.5 120.0   43.91    89.1      -1.0000       0.0000
2016 06 13 17 04 04    51.7     4.8   1.259   0.3   0.1   0.0  27.5  26.2   0.0  98  96   0  34  35  26   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.04     1.5735    0.003  12.4   1.5 120.0   51.92    84.7      -1.0000       0.0000
2016 06 13 17 09 04    53.5     5.8   1.259   0.3   0.1   0.0  28.8  27.5   0.0 101  98   0  34  34  26   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.04     1.5739    0.004  12.4   1.5 120.0   53.81    83.8      -1.0000       0.0000
2016 06 13 17 14 04    60.3     7.1   1.260   0.3   0.1   0.0  27.5  25.8   0.0  98  94   0  34  34  25   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.03     1.5739    0.003  12.4   1.5 120.0   60.72    83.3      -1.0000       0.0000
2016 06 13 17 19 04    46.6     0.8   1.258   0.3   0.1   0.0  27.1  26.2   0.0  97  96   0  34  35  26   0  261.5   3.2  -1.6  0.0  0.0  0.0  10.04     1.5735    0.003  12.4   1.5 120.0   46.61    89.0      -1.0000       0.0000
2016 06 13 17 24 04    51.4     5.1   1.255   0.3   0.1   0.0  29.2  27.5   0.0 101  98   0  33  34  27   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.04     1.5727    0.003  12.4   1.5 120.0   51.65    84.3      -1.0000       0.0000
2016 06 13 17 29 04    44.6     0.6   1.261   0.2   0.0   0.0  27.5  26.2   0.0  98  96   0  34  35  26   0  261.5   3.2  -1.6  0.0  0.0  0.0  10.04     1.5743    0.003  12.4   1.5 120.0   44.60    89.2      -1.0000       0.0000
2016 06 13 17 34 04    46.9     3.8   1.261   0.2   0.0   0.0  28.0  24.5   0.0  99  96   0  34  39  26   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.04     1.5743    0.004  12.4   1.5 120.0   47.05    85.4      -1.0000       0.0000
2016 06 13 17 39 04    47.3     1.6   1.262   0.2   0.0   0.0  26.7  26.7   0.0  96  96   0  34  34  26   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.04     1.5755    0.003  12.4   1.5 120.0   47.33    88.1      -1.0000       0.0000
2016 06 13 17 44 04    49.1     2.6   1.263   0.3   0.1   0.0  26.7  25.8   0.0  95  95   0  33  35  26   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.04     1.5775    0.003  12.4   1.5 120.0   49.17    87.0      -1.0000       0.0000
2016 06 13 17 49 04    54.1     4.2   1.264   0.2   0.0   0.0  25.8  25.8   0.0  94  95   0  34  35  26   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.04     1.5798    0.003  12.4   1.5 120.0   54.26    85.6      -1.0000       0.0000
2016 06 13 17 54 04    57.7     3.6   1.264   0.3   0.1   0.0  25.8  25.8   0.0  94  94   0  34  34  25   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.03     1.5794    0.003  12.4   1.5 120.0   57.81    86.4      -1.0000       0.0000
2016 06 13 17 59 04    49.7     2.0   1.265   0.3   0.1   0.0  26.2  25.8   0.0  94  94   0  33  34  25   0  261.5   3.2  -1.6  0.0  0.0  0.0  10.04     1.5810    0.003  12.4   1.5 120.0   49.74    87.7      -1.0000       0.0000
2016 06 13 18 04 04    59.8     5.1   1.263   0.3   0.1   0.0  25.4  25.8   0.0  94  94   0  35  34  26   0  261.5   3.2  -1.6  0.0  0.0  0.0  10.04     1.5798    0.003  12.4   1.5 120.0   60.02    85.1      -1.0000       0.0000
2016 06 13 18 09 04    58.8     4.8   1.262   0.3   0.1   0.0  25.4  25.8   0.0  92  94   0  33  34  25   0  261.5   3.2  -1.6  0.0  0.0  0.0  10.04     1.5778    0.003  12.4   1.5 120.0   59.00    85.3      -1.0000       0.0000
2016 06 13 18 14 04    67.4     7.6   1.260   0.3   0.1   0.0  25.4  24.9   0.0  94  93   0  35  35  26   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.04     1.5778    0.003  12.4   1.5 120.0   67.83    83.6      -1.0000       0.0000
2016 06 13 18 19 04    72.1     9.3   1.259   0.2   0.1   0.0  25.8  24.9   0.0  94  93   0  34  35  25   0  261.4   3.2  -1.6  0.0  0.0  0.0  10.05     1.5790    0.003  12.4   1.5 120.0   72.70    82.7      -1.0000       0.0000
2016 06 13 18 24 04    71.7     9.4   1.260   0.3   0.1   0.0  26.2  25.4   0.0  95  94   0  34  35  26   0  261.5   3.2  -1.6  0.0  0.0  0.0  10.04     1.5814    0.003  12.4   1.5 120.0   72.31    82.5      -1.0000       0.0000
